id,mac_src,ip_src,tam_src,fecha,hora
9808,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:08
9809,02:00:6d:73:62:62,13.107.6.158,1500,2023-07-24,13:38:08
9810,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:08
9811,02:00:6d:73:62:62,13.107.6.158,1500,2023-07-24,13:38:08
9812,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:08
9813,02:00:6d:73:62:62,13.107.6.158,1500,2023-07-24,13:38:08
9814,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:08
9815,02:00:6d:73:62:62,13.107.6.158,1500,2023-07-24,13:38:08
9816,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:08
9817,02:00:6d:73:62:62,13.107.6.158,1240,2023-07-24,13:38:08
9818,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:08
9819,02:00:54:74:68:72,192.168.117.2,198,2023-07-24,13:38:08
9820,02:00:54:74:68:72,192.168.117.2,127,2023-07-24,13:38:08
9821,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:08
9822,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:08
9823,02:00:6d:73:62:62,13.107.6.158,382,2023-07-24,13:38:08
9824,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:08
9825,02:00:54:74:68:72,192.168.117.2,127,2023-07-24,13:38:08
9826,02:00:54:74:68:72,192.168.117.2,673,2023-07-24,13:38:08
9827,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:38:08
9828,02:00:54:74:68:72,192.168.117.2,1023,2023-07-24,13:38:08
9829,02:00:54:74:68:72,192.168.117.2,78,2023-07-24,13:38:08
9830,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:08
9831,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:08
9832,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:08
9833,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:08
9834,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:08
9835,02:00:6d:73:62:62,13.107.6.158,109,2023-07-24,13:38:08
9836,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:08
9837,02:00:54:74:68:72,192.168.117.2,78,2023-07-24,13:38:08
9838,02:00:6d:73:62:62,13.107.6.158,451,2023-07-24,13:38:08
9839,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:08
9840,02:00:6d:73:62:62,13.107.6.158,382,2023-07-24,13:38:08
9841,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:08
9842,02:00:6d:73:62:62,13.107.6.158,109,2023-07-24,13:38:08
9843,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:08
9844,02:00:54:74:68:72,192.168.117.2,127,2023-07-24,13:38:08
9845,02:00:54:74:68:72,192.168.117.2,754,2023-07-24,13:38:08
9846,02:00:54:74:68:72,192.168.117.2,78,2023-07-24,13:38:08
9847,02:00:54:74:68:72,192.168.117.2,78,2023-07-24,13:38:08
9848,02:00:54:74:68:72,192.168.117.2,784,2023-07-24,13:38:08
9849,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:08
9850,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:08
9851,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:08
9852,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:08
9853,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:08
9854,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:08
9855,02:00:6d:73:62:62,13.107.6.158,451,2023-07-24,13:38:08
9856,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:08
9857,02:00:54:74:68:72,192.168.117.2,616,2023-07-24,13:38:08
9858,02:00:54:74:68:72,192.168.117.2,78,2023-07-24,13:38:08
9859,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:08
9860,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:08
9861,02:00:6d:73:62:62,13.107.6.158,78,2023-07-24,13:38:08
9862,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:08
9863,02:00:54:74:68:72,192.168.117.2,291,2023-07-24,13:38:08
9864,02:00:6d:73:62:62,13.107.6.158,78,2023-07-24,13:38:08
9865,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:08
9866,02:00:6d:73:62:62,13.107.6.158,78,2023-07-24,13:38:08
9867,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:08
9868,02:00:6d:73:62:62,13.107.6.158,78,2023-07-24,13:38:08
9869,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:08
9870,02:00:6d:73:62:62,13.107.6.158,922,2023-07-24,13:38:08
9871,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:08
9872,02:00:6d:73:62:62,13.107.6.158,1500,2023-07-24,13:38:08
9873,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:08
9874,02:00:6d:73:62:62,13.107.6.158,1500,2023-07-24,13:38:09
9875,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
9876,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
9877,02:00:54:74:68:72,192.168.117.2,52,2023-07-24,13:38:09
9878,02:00:6d:73:62:62,13.107.6.158,66,2023-07-24,13:38:09
9879,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
9880,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
9881,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
9882,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
9883,02:00:6d:73:62:62,13.107.6.158,44,2023-07-24,13:38:09
9884,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
9885,02:00:54:74:68:72,192.168.117.2,548,2023-07-24,13:38:09
9886,02:00:6d:73:62:62,13.107.6.158,627,2023-07-24,13:38:09
9887,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
9888,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
9889,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
9890,02:00:54:74:68:72,192.168.117.2,52,2023-07-24,13:38:09
9891,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
9892,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
9893,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
9894,02:00:6d:73:62:62,13.107.6.158,44,2023-07-24,13:38:09
9895,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
9896,02:00:54:74:68:72,192.168.117.2,556,2023-07-24,13:38:09
9897,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
9898,02:00:6d:73:62:62,13.107.6.158,920,2023-07-24,13:38:09
9899,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
9900,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
9901,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
9902,02:00:54:74:68:72,192.168.117.2,52,2023-07-24,13:38:09
9903,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
9904,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
9905,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
9906,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
9907,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
9908,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
9909,02:00:6d:73:62:62,13.107.6.158,44,2023-07-24,13:38:09
9910,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
9911,02:00:54:74:68:72,192.168.117.2,548,2023-07-24,13:38:09
9912,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
9913,02:00:6d:73:62:62,13.107.6.158,1500,2023-07-24,13:38:09
9914,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
9915,02:00:6d:73:62:62,13.107.6.158,1500,2023-07-24,13:38:09
9916,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
9917,02:00:6d:73:62:62,13.107.6.158,1500,2023-07-24,13:38:09
9918,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
9919,02:00:6d:73:62:62,13.107.6.158,1500,2023-07-24,13:38:09
9920,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
9921,02:00:6d:73:62:62,13.107.6.158,1500,2023-07-24,13:38:09
9922,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
9923,02:00:6d:73:62:62,13.107.6.158,1240,2023-07-24,13:38:09
9924,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
9925,02:00:6d:73:62:62,13.107.6.158,1500,2023-07-24,13:38:09
9926,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
9927,02:00:6d:73:62:62,13.107.6.158,1500,2023-07-24,13:38:09
9928,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
9929,02:00:6d:73:62:62,13.107.6.158,1500,2023-07-24,13:38:09
9930,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
9931,02:00:6d:73:62:62,13.107.6.158,1240,2023-07-24,13:38:09
9932,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
9933,02:00:54:74:68:72,192.168.117.2,198,2023-07-24,13:38:09
9934,02:00:54:74:68:72,192.168.117.2,198,2023-07-24,13:38:09
9935,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
9936,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
9937,02:00:6d:73:62:62,13.107.6.158,1500,2023-07-24,13:38:09
9938,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
9939,02:00:6d:73:62:62,13.107.6.158,1500,2023-07-24,13:38:09
9940,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
9941,02:00:6d:73:62:62,13.107.6.158,1500,2023-07-24,13:38:09
9942,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
9943,02:00:6d:73:62:62,13.107.6.158,1500,2023-07-24,13:38:09
9944,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
9945,02:00:6d:73:62:62,13.107.6.158,1240,2023-07-24,13:38:09
9946,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
9947,02:00:54:74:68:72,192.168.117.2,198,2023-07-24,13:38:09
9948,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
9949,02:00:6d:73:62:62,13.107.6.158,382,2023-07-24,13:38:09
9950,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
9951,02:00:54:74:68:72,192.168.117.2,127,2023-07-24,13:38:09
9952,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:38:09
9953,02:00:54:74:68:72,192.168.117.2,1078,2023-07-24,13:38:09
9954,02:00:54:74:68:72,192.168.117.2,99,2023-07-24,13:38:09
9955,02:00:54:74:68:72,192.168.117.2,78,2023-07-24,13:38:09
9956,02:00:6d:73:62:62,13.107.6.158,451,2023-07-24,13:38:09
9957,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
9958,02:00:54:74:68:72,192.168.117.2,127,2023-07-24,13:38:09
9959,02:00:54:74:68:72,192.168.117.2,78,2023-07-24,13:38:09
9960,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:38:09
9961,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:38:09
9962,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:38:09
9963,02:00:54:74:68:72,192.168.117.2,1095,2023-07-24,13:38:09
9964,02:00:54:74:68:72,192.168.117.2,168,2023-07-24,13:38:09
9965,02:00:54:74:68:72,192.168.117.2,78,2023-07-24,13:38:09
9966,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
9967,02:00:6d:73:62:62,13.107.6.158,109,2023-07-24,13:38:09
9968,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
9969,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
9970,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
9971,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
9972,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
9973,02:00:54:74:68:72,192.168.117.2,78,2023-07-24,13:38:09
9974,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
9975,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
9976,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
9977,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
9978,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
9979,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
9980,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
9981,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
9982,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
9983,02:00:54:74:68:72,192.168.117.2,204,2023-07-24,13:38:09
9984,02:00:54:74:68:72,192.168.117.2,198,2023-07-24,13:38:09
9985,02:00:6d:73:62:62,13.107.6.158,382,2023-07-24,13:38:09
9986,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
9987,02:00:54:74:68:72,192.168.117.2,127,2023-07-24,13:38:09
9988,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:38:09
9989,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:38:09
9990,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:38:09
9991,02:00:54:74:68:72,192.168.117.2,1267,2023-07-24,13:38:09
9992,02:00:54:74:68:72,192.168.117.2,128,2023-07-24,13:38:09
9993,02:00:54:74:68:72,192.168.117.2,78,2023-07-24,13:38:09
9994,02:00:6d:73:62:62,13.107.6.158,109,2023-07-24,13:38:09
9995,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
9996,02:00:54:74:68:72,192.168.117.2,78,2023-07-24,13:38:09
9997,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
9998,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
9999,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
10000,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
10001,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
10002,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
10003,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
10004,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
10005,02:00:6d:73:62:62,13.107.6.158,78,2023-07-24,13:38:09
10006,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
10007,02:00:6d:73:62:62,13.107.6.158,78,2023-07-24,13:38:09
10008,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
10009,02:00:6d:73:62:62,13.107.6.158,78,2023-07-24,13:38:09
10010,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
10011,02:00:6d:73:62:62,13.107.6.158,1081,2023-07-24,13:38:09
10012,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
10013,02:00:6d:73:62:62,13.107.6.158,844,2023-07-24,13:38:09
10014,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
10015,02:00:6d:73:62:62,13.107.6.158,117,2023-07-24,13:38:09
10016,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
10017,02:00:54:74:68:72,192.168.117.2,291,2023-07-24,13:38:09
10018,02:00:54:74:68:72,192.168.117.2,351,2023-07-24,13:38:09
10019,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:09
10020,02:00:6d:73:62:62,13.107.6.158,1500,2023-07-24,13:38:09
10021,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
10022,02:00:6d:73:62:62,13.107.6.158,512,2023-07-24,13:38:09
10023,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
10024,02:00:6d:73:62:62,13.107.6.158,834,2023-07-24,13:38:09
10025,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
10026,02:00:54:74:68:72,192.168.117.2,52,2023-07-24,13:38:09
10027,02:00:54:74:68:72,192.168.117.2,67,2023-07-24,13:38:09
10028,02:00:6d:73:62:62,131.253.33.200,44,2023-07-24,13:38:09
10029,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
10030,02:00:54:74:68:72,192.168.117.2,543,2023-07-24,13:38:09
10031,02:00:6d:73:62:62,131.253.33.200,40,2023-07-24,13:38:09
10032,02:00:6d:73:62:62,13.107.6.158,428,2023-07-24,13:38:09
10033,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:09
10034,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:38:10
10035,02:00:54:74:68:72,192.168.117.2,816,2023-07-24,13:38:10
10036,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:10
10037,02:00:6d:73:62:62,13.107.6.158,40,2023-07-24,13:38:10
10038,02:00:6d:73:62:62,192.168.117.1,83,2023-07-24,13:38:10
10039,02:00:54:74:68:72,192.168.117.2,52,2023-07-24,13:38:10
10040,02:00:6d:73:62:62,52.111.245.2,44,2023-07-24,13:38:10
10041,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10042,02:00:54:74:68:72,192.168.117.2,335,2023-07-24,13:38:10
10043,02:00:6d:73:62:62,52.111.245.2,40,2023-07-24,13:38:10
10044,02:00:6d:73:62:62,13.107.6.158,680,2023-07-24,13:38:10
10045,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10046,02:00:6d:73:62:62,13.107.6.158,117,2023-07-24,13:38:10
10047,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10048,02:00:6d:73:62:62,131.253.33.200,190,2023-07-24,13:38:10
10049,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10050,02:00:54:74:68:72,192.168.117.2,91,2023-07-24,13:38:10
10051,02:00:54:74:68:72,192.168.117.2,127,2023-07-24,13:38:10
10052,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:38:10
10053,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:38:10
10054,02:00:54:74:68:72,192.168.117.2,500,2023-07-24,13:38:10
10055,02:00:6d:73:62:62,131.253.33.200,40,2023-07-24,13:38:10
10056,02:00:6d:73:62:62,131.253.33.200,40,2023-07-24,13:38:10
10057,02:00:6d:73:62:62,131.253.33.200,40,2023-07-24,13:38:10
10058,02:00:6d:73:62:62,131.253.33.200,40,2023-07-24,13:38:10
10059,02:00:6d:73:62:62,131.253.33.200,40,2023-07-24,13:38:10
10060,02:00:6d:73:62:62,52.111.245.2,1500,2023-07-24,13:38:10
10061,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10062,02:00:6d:73:62:62,52.111.245.2,1500,2023-07-24,13:38:10
10063,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10064,02:00:6d:73:62:62,52.111.245.2,1500,2023-07-24,13:38:10
10065,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10066,02:00:6d:73:62:62,52.111.245.2,1500,2023-07-24,13:38:10
10067,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10068,02:00:6d:73:62:62,52.111.245.2,169,2023-07-24,13:38:10
10069,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10070,02:00:54:74:68:72,192.168.117.2,198,2023-07-24,13:38:10
10071,02:00:54:74:68:72,192.168.117.2,127,2023-07-24,13:38:10
10072,02:00:6d:73:62:62,52.111.245.2,40,2023-07-24,13:38:10
10073,02:00:6d:73:62:62,52.111.245.2,40,2023-07-24,13:38:10
10074,02:00:6d:73:62:62,131.253.33.200,109,2023-07-24,13:38:10
10075,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10076,02:00:54:74:68:72,192.168.117.2,78,2023-07-24,13:38:10
10077,02:00:6d:73:62:62,131.253.33.200,40,2023-07-24,13:38:10
10078,02:00:54:74:68:72,192.168.117.2,204,2023-07-24,13:38:10
10079,02:00:6d:73:62:62,131.253.33.200,78,2023-07-24,13:38:10
10080,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10081,02:00:6d:73:62:62,131.253.33.200,1500,2023-07-24,13:38:10
10082,02:00:54:74:68:72,192.168.117.2,198,2023-07-24,13:38:10
10083,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10084,02:00:6d:73:62:62,131.253.33.200,1500,2023-07-24,13:38:10
10085,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10086,02:00:6d:73:62:62,131.253.33.200,1500,2023-07-24,13:38:10
10087,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10088,02:00:6d:73:62:62,131.253.33.200,1500,2023-07-24,13:38:10
10089,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10090,02:00:6d:73:62:62,131.253.33.200,1500,2023-07-24,13:38:10
10091,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10092,02:00:6d:73:62:62,131.253.33.200,1500,2023-07-24,13:38:10
10093,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10094,02:00:6d:73:62:62,131.253.33.200,1500,2023-07-24,13:38:10
10095,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10096,02:00:6d:73:62:62,131.253.33.200,1500,2023-07-24,13:38:10
10097,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10098,02:00:6d:73:62:62,131.253.33.200,1500,2023-07-24,13:38:10
10099,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10100,02:00:6d:73:62:62,131.253.33.200,1500,2023-07-24,13:38:10
10101,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10102,02:00:6d:73:62:62,131.253.33.200,1500,2023-07-24,13:38:10
10103,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10104,02:00:6d:73:62:62,131.253.33.200,947,2023-07-24,13:38:10
10105,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10106,02:00:6d:73:62:62,131.253.33.200,1500,2023-07-24,13:38:10
10107,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10108,02:00:6d:73:62:62,131.253.33.200,1500,2023-07-24,13:38:10
10109,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10110,02:00:6d:73:62:62,131.253.33.200,1500,2023-07-24,13:38:10
10111,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10112,02:00:6d:73:62:62,131.253.33.200,1500,2023-07-24,13:38:10
10113,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10114,02:00:6d:73:62:62,52.111.245.2,91,2023-07-24,13:38:10
10115,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10116,02:00:54:74:68:72,192.168.117.2,549,2023-07-24,13:38:10
10117,02:00:6d:73:62:62,131.253.33.200,1500,2023-07-24,13:38:10
10118,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10119,02:00:6d:73:62:62,131.253.33.200,1500,2023-07-24,13:38:10
10120,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10121,02:00:6d:73:62:62,131.253.33.200,1500,2023-07-24,13:38:10
10122,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10123,02:00:6d:73:62:62,131.253.33.200,1500,2023-07-24,13:38:10
10124,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10125,02:00:6d:73:62:62,131.253.33.200,161,2023-07-24,13:38:10
10126,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10127,02:00:6d:73:62:62,52.111.245.2,40,2023-07-24,13:38:10
10128,02:00:6d:73:62:62,52.111.245.2,144,2023-07-24,13:38:10
10129,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10130,02:00:54:74:68:72,192.168.117.2,78,2023-07-24,13:38:10
10131,02:00:6d:73:62:62,52.111.245.2,78,2023-07-24,13:38:10
10132,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10133,02:00:6d:73:62:62,52.111.245.2,40,2023-07-24,13:38:10
10134,02:00:6d:73:62:62,52.111.245.2,301,2023-07-24,13:38:10
10135,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10136,02:00:54:74:68:72,192.168.117.2,1500,2023-07-24,13:38:10
10137,02:00:54:74:68:72,192.168.117.2,484,2023-07-24,13:38:10
10138,02:00:54:74:68:72,192.168.117.2,112,2023-07-24,13:38:10
10139,02:00:54:74:68:72,192.168.117.2,78,2023-07-24,13:38:10
10140,02:00:6d:73:62:62,52.111.245.2,40,2023-07-24,13:38:10
10141,02:00:6d:73:62:62,52.111.245.2,40,2023-07-24,13:38:10
10142,02:00:6d:73:62:62,52.111.245.2,40,2023-07-24,13:38:10
10143,02:00:6d:73:62:62,52.111.245.2,40,2023-07-24,13:38:10
10144,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10145,02:00:6d:73:62:62,142.250.189.3,40,2023-07-24,13:38:10
10146,02:00:54:74:68:72,192.168.117.2,291,2023-07-24,13:38:10
10147,02:00:6d:73:62:62,142.250.189.3,40,2023-07-24,13:38:10
10148,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10149,02:00:54:74:68:72,192.168.117.2,52,2023-07-24,13:38:10
10150,02:00:6d:73:62:62,13.89.179.9,44,2023-07-24,13:38:10
10151,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:10
10152,02:00:54:74:68:72,192.168.117.2,286,2023-07-24,13:38:10
10153,02:00:6d:73:62:62,13.89.179.9,40,2023-07-24,13:38:10
10154,02:00:54:74:68:72,192.168.117.2,69,2023-07-24,13:38:11
10155,02:00:6d:73:62:62,13.89.179.9,1500,2023-07-24,13:38:11
10156,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:11
10157,02:00:6d:73:62:62,13.89.179.9,1500,2023-07-24,13:38:11
10158,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:11
10159,02:00:6d:73:62:62,13.89.179.9,1500,2023-07-24,13:38:11
10160,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:11
10161,02:00:6d:73:62:62,13.89.179.9,1500,2023-07-24,13:38:11
10162,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:11
10163,02:00:6d:73:62:62,13.89.179.9,504,2023-07-24,13:38:11
10164,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:11
10165,02:00:54:74:68:72,192.168.117.2,198,2023-07-24,13:38:11
10166,02:00:6d:73:62:62,13.89.179.9,40,2023-07-24,13:38:11
10167,02:00:6d:73:62:62,13.89.179.9,160,2023-07-24,13:38:11
10168,02:00:54:74:68:72,192.168.117.2,40,2023-07-24,13:38:11
